object_id,library_id,match_val,match_threshold,good_correlations,signal_to_noise,signal_threshold,good_signal,good_matches,x,y,file_name,license.x,col_id,session_id,file_id,sn,spectrum_type,organization,spectrum_identity,librarytype,spectrumid,owner,instrument_mode,rruffid,ideal_chemistry,locality,source,status,url,measured_chemistry,intensity_units,other_info,jcamp-dx,yfactor,deltax,instrument_used,material_color,citation,brand,item,location,width,depth,particle_massmg,tgoc,tmoc,onset,enthalpyj_g,qa_qc,framework,abbreviation,spectral_resolution,instrument_accessories,wavenumber_range,user_name,region,campaign,state,treatment,analysis,exposure_days,polymer_id,file_legacy,locationdescription,country,lat,lon,spec_hash,x_unit,y_unit,product_id,supplier,specifications,pin_id,orientation,replicate,longest_dimension,license.y,samples,lines,bands,header_offset,data_type,interleave,pixel_size,otherinfo,pressure,temperature,material_form,material_producer,number_of_accumulations,time,ratio_against_background,truncated,elementmultiply_or_elementdivide,collection_length,sample_gain,number_of_background_scans,background_gain,sample_spacing,resolution_points,number_of_fft_points,apodization,bench_serial_number,subtraction_or_addition,baseline_correction,perctransmittance_absorbance,sponsor,grating,hole_sizenm,slitum,filterperc,delays,date,molform,aperture,beamsplitter,detectordiadetport_in_sphere,sphere_diameter,acquisition_mode,scanner_speed,phase_resolution,phase_correction,zerofilling,wavenumber_accuracy,low_pass_filter,switch_gain_on,mw,contact_info,cas_number,material_quality,laser_light_used,total_acquisition_time_s,data_processing_proceedure,level_of_confidence_in_identification,smoother,density,material_class,plastic_or_not,material_class_specific
intensity.96,62c04fbfde9ea1d28d31c23a07ca9b24,0.653601126,0.7,FALSE,4.435741104,#NAME?,TRUE,FALSE,6,8,1 Particle6Area10.csv,CC BY-NC,intensity.96,66a4549ef6df9dc534d39f102eb4747f/4347e0d32335fbb5437fe23552aaf18a,9af3e60e722ec88f1f196cb155d2f02e,5.917089637,raman,rruff,masutomilite,minerals,masutomilite__r061008__broad_scan__532__0__unoriented__raman_data_raw__12864,rruff,,r061008,"klialmn^2+^(si_3_al)o_10_(f,oh)_2_","tanokamiyama, shiga prefecture, japan",michael scott,the identification of this mineral has been made only by x-ray diffraction.,rruff.info/r061008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brownish purple mica fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mineral,not plastic,
intensity.97,a6997939af39f128d7965d9bbeb56f70,0.895453395,0.7,TRUE,6.562314403,#NAME?,TRUE,TRUE,7,8,1 Particle6Area15.csv,CC BY-NC,intensity.97,66a4549ef6df9dc534d39f102eb4747f/4347e0d32335fbb5437fe23552aaf18a,40d84001a44d24a5573f22c7b1ba70ef,12.11083202,raman,horiba scientific,cellulose,polymers,cellulose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organic matter,not plastic,
intensity.98,c197423e55988d707c817bc86a500462,0.859744955,0.7,TRUE,3.192012939,#NAME?,TRUE,TRUE,8,8,1 Particle6Area23.csv,CC BY-NC,intensity.98,66a4549ef6df9dc534d39f102eb4747f/4347e0d32335fbb5437fe23552aaf18a,dbafec5e5319b6d5806c54a43f0decce,52.20940112,raman,rruff,magnesiumstearate__d120003__raman__532__0__unoriented__raman_data_processed__36126,minerals,./rruffmany_1751.dx,unknown,absorbance,,,,unknown,,,,arbitrary units,"collection of 3087 raman spectra of minerals, provided by the rruff project from university of arizona. (data set from 2012, as part of crystalsleuth software) for many mineral species, there are several entries, which allows to get an impression for the intra- and inter-species spectral variations.",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-0.482117,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27/09/2012 03:12:08,,,,,,,,,,,,,,,,,,,,,,,,mineral,not plastic,
intensity.99,f0c42df463f3b461703814d2e2653d3d,0.920006883,0.7,TRUE,6.600956333,#NAME?,TRUE,TRUE,9,8,1 Particle6Area25.csv,CC BY-NC,intensity.99,66a4549ef6df9dc534d39f102eb4747f/4347e0d32335fbb5437fe23552aaf18a,02003b835456358f56b0bec1689c50db,17.39343901,raman,"dora mehn, ec joint research centre",cellulose,polymers,41f05be610cb89fba7f1325bc5d6ae72,,reflectance,,,,,,,,,,,,,witec alpha 300,white,,,,,,,,,,,,,,,<3/cm-1,ccd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tissue paper,,,,,,,,,,,,,,,,,0,,,,,,,,20200318-080228,,,,,,,,,,,,,,,dora.mehn@ec.europa.eu,9004-34-6,consumer material,532 1/cm,,"baseline correction, cut at 150 1/cm",50%,3,,organic matter,not plastic,
intensity.100,dedcf3fc803ef0bafb537af94b3f5c65,0.965133047,0.7,TRUE,147.1564319,#NAME?,TRUE,TRUE,10,8,1 Particle6Area27.csv,CC BY-NC,intensity.100,66a4549ef6df9dc534d39f102eb4747f/4347e0d32335fbb5437fe23552aaf18a,6ed6d10e9e6d60e4dcfd520dd2b128b9,179.8490788,raman,cabernard et al. 2018,polyethylene resin,"polymer, minerals, organic materials",25cabernard,,,,,,,,,,,polymer| awi| deurex polyethylenwachs e08 kgelchen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deurex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,polyolefins (polyalkenes),plastic,poly(ethylene)
intensity.101,7337ddae3277a1cfcac07944e644ed75,0.970413363,0.7,TRUE,95.93935567,#NAME?,TRUE,TRUE,11,8,1 Particle6Area29.csv,CC BY-NC,intensity.101,66a4549ef6df9dc534d39f102eb4747f/4347e0d32335fbb5437fe23552aaf18a,1b0da1bd671d1eec3d86494c4cb33a1d,69.09045847,raman,"slopp, munno et al. 2020",polyethylene,polymers,polyethylene26.whitemicrobead,,,,,,,,,,,,,,,,white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fragment,,8,,,,,8,,,,,,,,,,,,,600,300,100,100,0,,,,,,,,,,,,,,,,,,store bought,785,8,,,,,polyolefins (polyalkenes),plastic,poly(ethylene)
intensity.102,876c9fef554128f5ffa072004dc4ae10,0.792602116,0.7,TRUE,8.295658033,#NAME?,TRUE,TRUE,12,8,1 Particle6Area30.csv,CC BY-NC,intensity.102,66a4549ef6df9dc534d39f102eb4747f/4347e0d32335fbb5437fe23552aaf18a,c3db35d7d3416b1effaf41546d9a69a3,4.928485435,raman,"slopp, munno et al. 2020",modal,polymers,dyedcellulose1.redfiber,,,,,,,,,,,,,,,,red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fiber,,10,,,,,10,,,,,,,,,,,,,600,300,100,100,0,,,,,,,,,,,,,,,,,,,785,10,,,,,other plastic,plastic,
intensity.103,40de455e913fd8d14b2c239b85b0d611,0.768178549,0.7,TRUE,1.533611132,#NAME?,TRUE,TRUE,13,8,1 Particle6Area34.csv,CC BY-NC,intensity.103,66a4549ef6df9dc534d39f102eb4747f/4347e0d32335fbb5437fe23552aaf18a,0dc39b3073af31541919c809ec56ba30,11.81446156,raman,rruff,brezinaite,minerals,brezinaite__r070042__broad_scan__532__0__unoriented__raman_data_raw__13775,rruff,,r070042,cr^2+^cr^3+^_2_s^2-^_4_,"tucson meteorite, pima county, arizona, usa",michael scott,the identification of this mineral is not yet confirmed.,rruff.info/r070042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bright gray polished fragment embedded in epoxy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mineral,not plastic,
intensity.104,e0fc728d2cdd1f86847333513c49e7da,0.79188826,0.7,TRUE,10.23041902,#NAME?,TRUE,TRUE,1,9,1 Particle6Area35.csv,CC BY-NC,intensity.104,66a4549ef6df9dc534d39f102eb4747f/4347e0d32335fbb5437fe23552aaf18a,2b1ebec6114871e043dd5be427fc1e18,11.01610148,raman,"slopp, munno et al. 2020",cotton,polymers,cotton7.orangefiber,,,,,,,,,,,,,,,,orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fiber,,4,,,,,4,,,,,,,,,,,,,600,300,100,100,0,,,,,,,,,,,,,,,,,,donated,785,4,,,,,organic matter,not plastic,
intensity.105,a1dd2392a816d106708d0d3c91a4a75e,0.905659188,0.7,TRUE,9.569462685,#NAME?,TRUE,TRUE,2,9,1 Particle6Area36.csv,CC BY-NC,intensity.105,66a4549ef6df9dc534d39f102eb4747f/4347e0d32335fbb5437fe23552aaf18a,2b9e2ca594f1ac18174c2dc2ec533c40,10.40054041,raman,microplastix,(02) hdpe,,,,,,,,,,,,absorbance,,,,,,,"lenz, r., fischer, f., arnold, m., fernndez-gonzlez, v., moscoso prez, c. m., andrade-garda, j. m., muniategui-lorenzo, s., & fischer, d. (2023). robna/mpx_specdb: microplastix specdb (v1.0.2) [data set]. zenodo. https://doi.org/10.5281/zenodo.10149551",,,,,,,,,,,,,,,,,robin lenz,vlfr,spring,ethanol,nobio,raman,90,2,/mnt/rohdaten/ag_mikroplastik/microplastix/ergebnisse/vlfr/4_spring/ftire_vlfr_sp/biofilm removal/raman/sp_t90e_n.r/2/221012_sp_t90e_2_n.r._extract/4 mitte_partikel_m4--spectrum--069--spec.data 1.txt,villefranche-sur-mer,france,43.696389,7.309167,10c74d502ec4a2a498454c8b5e0f0be1fb45585a44f9b4ce9c7d46291eb6d243,cm-1,intensity,crt103.50,carat,without stabilizers,,,a,,,,,,,,,,,,,,carat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,polyolefins (polyalkenes),plastic,poly(ethylene)
intensity.106,b0bfa250bb6422f053fae6d8095274e2,0.895886278,0.7,TRUE,5.218696249,#NAME?,TRUE,TRUE,3,9,1 Particle6Area37.csv,CC BY-NC,intensity.106,66a4549ef6df9dc534d39f102eb4747f/4347e0d32335fbb5437fe23552aaf18a,06c4f9c1dc4e46e43489aa60fdb9be27,26.47327223,raman,pharmaceutical_excipients,casein_sodium_salt_from_bovine_milk_sigma,drugs,./51_casein_sodium_salt_from_bovine_milk_sigma_ft-raman.dx,unknown,absorbance,,,,unknown,,,,arbitrary units,"collection of raman spectra of pharmaceutical excipients, compiled from the spectral data depository of this article:
karlis berzin, ruth e. sales, jonathan e. barnsley, greg walker, sara j.fraser-miller, keith c.gordon: low-wavenumber raman spectral database of pharmaceutical excipients; vibrational spectroscopy 107, 103021 (2020)
retrieved from https://zenodo.org/record/3614035",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92856,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/4/2021 14:52,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,
intensity.107,5cd42c9c583b08788792d9055c308db2,0.881583306,0.7,TRUE,13.97801425,#NAME?,TRUE,TRUE,4,9,1 Particle6Area39.csv,CC BY-NC,intensity.107,66a4549ef6df9dc534d39f102eb4747f/4347e0d32335fbb5437fe23552aaf18a,c48cc7bc53e0aba871cd60c49fad99ae,123.2236865,raman,rruff,quintinite,minerals,quintinite__r070709__broad_scan__532__0__unoriented__raman_data_raw__16213,rruff,,r070709,mg_4_al_2_(oh)_12_co_3_&#183;3h_2_o,"jacupiranga mine, cajati, so paulo, southeast region, brazil",michael scott,the identification of this mineral has been confirmed by single-crystal x-ray diffraction.,rruff.info/r070709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"deep orange to light orange, prismatic cluster of crystals, polytype 2h, associated with calcite, magnetite, pyrite and quintinite-3t, r070715",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mineral,not plastic,
intensity.108,5f668b31723f35f2c9f62406ba1b3f7d,0.713844248,0.7,TRUE,2.242588297,#NAME?,TRUE,TRUE,5,9,1 Particle6Area4.csv,CC BY-NC,intensity.108,66a4549ef6df9dc534d39f102eb4747f/4347e0d32335fbb5437fe23552aaf18a,dc26c8df4dc07c75eb7e05d9956f9c43,7.434757928,raman,"slopp, munno et al. 2020",cotton,polymers,cotton11a.brownfiber,,,,,,,,,,,,,,,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fiber,,8,,,,,8,,,,,,,,,,,,,1200,100,100,25,0,,,,,,,,,,,,,,,,,,donated,532,8,,,,,organic matter,not plastic,
intensity.109,7df65e7e132d15871623dd6ae8148df7,0.823819154,0.7,TRUE,16.23570254,#NAME?,TRUE,TRUE,6,9,1 Particle6Area41.csv,CC BY-NC,intensity.109,66a4549ef6df9dc534d39f102eb4747f/4347e0d32335fbb5437fe23552aaf18a,a832f12e072cd58a084b753e732c427b,41.80893524,raman,rruff,simonellite,minerals,simonellite__r130116__broad_scan__532__0__unoriented__raman_data_raw__23476,rruff,,r130116,c_19_h_24_,"fognano, montepulliano, tuscany, italy",rock currier,the identification of this mineral has been confirmed by single-crystal x-ray diffraction.,rruff.info/r130116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aggregates of colorless irregular crystals. note: quickly dissolves in acetone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mineral,not plastic,
intensity.110,c645de31fc664c65013000eb5574dd3f,0.973509365,0.7,TRUE,18.59242616,#NAME?,TRUE,TRUE,7,9,1 Particle6Area44.csv,CC BY-NC,intensity.110,66a4549ef6df9dc534d39f102eb4747f/4347e0d32335fbb5437fe23552aaf18a,35fd182084ec86890ecf6a8646a63edd,52.05323382,raman,"slopp, munno et al. 2020",pet,polymers,polyethyleneterephthalate1.clearfragment,,,,,,,,,,,,,,,,clear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fragment,,4,,,,,4,,,,,,,,,,,,,1200,300,100,100,0,,,,,,,,,,,,,,,,,,,532,4,,,,,polyterephthalates,plastic,poly(ethylene terephthalate)
intensity.111,f9eb320f1ed44f2c0b546d5c1374061b,0.94661802,0.7,TRUE,11.59031588,#NAME?,TRUE,TRUE,8,9,1 Particle6Area45.csv,CC BY-NC,intensity.111,66a4549ef6df9dc534d39f102eb4747f/4347e0d32335fbb5437fe23552aaf18a,a73d76e0eecf8441648e9899aa7eb867,15.65195603,raman,"slopp, munno et al. 2020",cotton,polymers,cotton14.yellowfiber,,,,,,,,,,,,,,,,yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fiber,,8,,,,,8,,,,,,,,,,,,,600,300,100,100,0,,,,,,,,,,,,,,,,,,donated,785,8,,,,,organic matter,not plastic,
intensity.112,65f53719a92c08db76be6c9f51564f39,0.944167618,0.7,TRUE,6.338813884,#NAME?,TRUE,TRUE,9,9,1 Particle6Area46.csv,CC BY-NC,intensity.112,66a4549ef6df9dc534d39f102eb4747f/4347e0d32335fbb5437fe23552aaf18a,6af50e58b3f223cb4a0120d387ffd3fa,11.40530832,raman,"carbohydrates, s.b.engelsen",cellulose-sample (sigma 9004-34-6),carbohydrates,cellulose-sample (sigma 9004-34-6),unknown,absorbance,,,,unknown,,,,arbitrary units,"collection of 24 solid state raman spectra of carbohydrates from the monomers and their derivatives to complex polysaccharides. compiled by s.b.engelsen from royal vet. and agricultural university, denmark",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97/09/09 10:24:46/00,,,,,,,,,,,,,,,,,,,,,,,,organic matter,not plastic,
intensity.113,6ed2bbc6acc72f4a7d67b1731228857a,0.948508088,0.7,TRUE,6.916786002,#NAME?,TRUE,TRUE,10,9,1 Particle6Area50.csv,CC BY-NC,intensity.113,66a4549ef6df9dc534d39f102eb4747f/4347e0d32335fbb5437fe23552aaf18a,60783c902f5d1e7c44ee3eb9ce45b186,35.30464342,raman,"slopp, munno et al. 2020",polypropylene,polymers,polypropylene8.whitebottlecap,,,,,,,,,,,,,,,,white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fragment,,4,,,,,4,,,,,,,,,,,,,1200,300,100,100,0,,,,,,,,,,,,,,,,,,store bought,532,4,,,,,polyolefins (polyalkenes),plastic,poly(propylene)
intensity.114,6438cb746a843697fa01af5858b7566f,0.847326734,0.7,TRUE,7.670270739,#NAME?,TRUE,TRUE,11,9,1 Particle6Area52.csv,CC BY-NC,intensity.114,66a4549ef6df9dc534d39f102eb4747f/4347e0d32335fbb5437fe23552aaf18a,0cbdeb5698d0dbd13e66d7a7844ae7fa,71.56274249,raman,cabernard et al. 2018,ethylene ethyl acrylate copolymer,"polymer, minerals, organic materials",33cabernard,,,,,,,,,,,polymer| awi| pksd 11 ethylene ethyl acrylate copolymer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scientific polymer products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other plastic,plastic,
intensity.115,45533f84645088f9cd96daeb746950b9,0.864635427,0.7,TRUE,2.839599251,#NAME?,TRUE,TRUE,12,9,1 Particle6Area53.csv,CC BY-NC,intensity.115,66a4549ef6df9dc534d39f102eb4747f/4347e0d32335fbb5437fe23552aaf18a,6d3b75eabd9df4e2dd1367c0a13116d7,7.987023438,raman,cabernard et al. 2018,"polypropylene, isotactic","polymer, minerals, organic materials",133cabernard,,,,,,,,,,,"polymer| awi| pksd 68 polypropylene, isotactic pellets",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scientific polymer products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,polyolefins (polyalkenes),plastic,poly(propylene)
intensity.116,95db7945f484b7d2f30941e5ed04f09b,0.773593261,0.7,TRUE,3.214743876,#NAME?,TRUE,TRUE,13,9,1 Particle7Area16.csv,CC BY-NC,intensity.116,66a4549ef6df9dc534d39f102eb4747f/4347e0d32335fbb5437fe23552aaf18a,a92aac9c6e6db9974818a1f1a0ef0c0f,15.68734304,raman,rruff,calcioancylite-(ce),minerals,calcioancylitece__r060205__broad_scan__780__0__unoriented__raman_data_processed__20931,rruff,,r060205,"(ce,ca,sr)(co_3_)(oh,h_2_o)","mont saint-hilaire, rouville county, quebec, canada",royal ontario museum,the identification of this mineral is confirmed by single-crystal x-ray diffraction and chemical analysis.,rruff.info/r060205,(ce_0.57_la_0.35_nd_0.12_pr_0.05_)_=1.09_(ca_0.44_sr_0.36_ba_0.04_)_=0.84_(co_3_)_1.97_(oh_0.83_f_0.17_)_=1.00_h_2_o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"aggregate of coarse, poorly formed pink crystals, color is pale green under fluorescent lights",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mineral,not plastic,
intensity.117,40b6bb4e4321ccd94be4e2a870ba9aea,0.766980528,0.7,TRUE,1.668983867,#NAME?,TRUE,TRUE,1,10,1 Particle7Area19.csv,CC BY-NC,intensity.117,66a4549ef6df9dc534d39f102eb4747f/4347e0d32335fbb5437fe23552aaf18a,69b96fb6714d045147c6fd6b3094f92c,26.41166613,raman,rruff,phosphohedyphane,minerals,phosphohedyphane__r060733__broad_scan__785__0__unoriented__raman_data_raw__14381,rruff,,r060733,ca_2_pb^2+^_3_(po_4_)_3_cl,"capitana mine, copiapo, chile",bob jenkins,the identification of this mineral is confirmed by single-crystal x-ray diffraction and chemical analysis.,rruff.info/r060733,(ca_1.75_pb_0.22_na_0.03_)_=2_pb_3.00_(p_1.00_o_4_)_3_cl_1.00_,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"colorless prismatic crystals associated with colorless gypsum, co-type sample",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mineral,not plastic,
intensity.118,8162f56e6ff318a22db0a0d07fd03d51,0.94017375,0.7,TRUE,10.50536809,#NAME?,TRUE,TRUE,2,10,1 Particle7Area26.csv,CC BY-NC,intensity.118,66a4549ef6df9dc534d39f102eb4747f/4347e0d32335fbb5437fe23552aaf18a,4d33a439c117ed00a7ed6f1483170660,12.48329456,raman,"slopp, munno et al. 2020",cotton,polymers,cotton17.whiteteabag,,,,,,,,,,,,,,,,white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fiber,,8,,,,,8,,,,,,,,,,,,,600,100,100,100,0,,,,,,,,,,,,,,,,,,store bought,785,8,,,,,organic matter,not plastic,
intensity.119,f547cb6ff35dc60337118ecf6435c8a4,0.758615864,0.7,TRUE,5.043476899,#NAME?,TRUE,TRUE,3,10,1 Particle7Area27.csv,CC BY-NC,intensity.119,66a4549ef6df9dc534d39f102eb4747f/4347e0d32335fbb5437fe23552aaf18a,5e2c4874a4703e97c8ea4b95505fb068,18.44193604,raman,"slopp, munno et al. 2020",cellulose,polymers,dyedcellulose3.greenfiber,,,,,,,,,,,,,,,,green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fiber,,8,,,,,8,,,,,,,,,,,,,1200,100,100,25,0,,,,,,,,,,,,,,,,,,,532,8,,,,,organic matter,not plastic,
intensity.120,3f547ab149549039d66156c8eecc5b1b,0.853049317,0.7,TRUE,12.97147641,#NAME?,TRUE,TRUE,4,10,1 Particle7Area31.csv,CC BY-NC,intensity.120,66a4549ef6df9dc534d39f102eb4747f/4347e0d32335fbb5437fe23552aaf18a,b8d0d2d79f10402fb908967d702c7a8b,5.975822082,raman,rruff,schreibersite,minerals,schreibersite__r070239__broad_scan__532__0__unoriented__raman_data_raw__14472,rruff,,r070239,"(fe,ni,cr)_3_p","sao juliao de moreira meteorite, ponte de lima, viana do castelo district, portugal",michael scott,the identification of this mineral has been confirmed by x-ray diffraction.,rruff.info/r070239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"silvery fragments with slightly brassy luster, co-type specimen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mineral,not plastic,
intensity.121,495afd73f0a9ba3c415b71f5d1ef0e85,0.842037553,0.7,TRUE,4.42852638,#NAME?,TRUE,TRUE,5,10,1 Particle7Area34.csv,CC BY-NC,intensity.121,66a4549ef6df9dc534d39f102eb4747f/4347e0d32335fbb5437fe23552aaf18a,430eb0bed4088335bf1aa1a938d214cf,13.71823241,raman,chsos_pigments,indigo 36000_532,pigments,indigo 36000_532,unknown,absorbance,,,,unknown,,,,counts,"raman spectra of 58 historical pigments, distributed as swatches painted on a cardboard (pigment checker), by dr. antonino cosentino/chsos (http://chsopensource.org/). measured at three laser wavelengths.
published as pigments checker version 3.0, a handy set for conservation scientists: a free online raman spectra database in microchemical journal 129, 123132 (2016)",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.31579,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/5/2017 17:40,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,
intensity.122,de19e8831a77a516f9f33d2778ca424b,0.651892912,0.7,FALSE,6.289662267,#NAME?,TRUE,FALSE,6,10,1 Particle7Area36.csv,CC BY-NC,intensity.122,66a4549ef6df9dc534d39f102eb4747f/4347e0d32335fbb5437fe23552aaf18a,8d34bfddd1b6bb90a0b89477aa1ab484,23.43390859,raman,pharmaceutical_excipients,zein_sigma,drugs,./48_zein_sigma_ft-raman.dx,unknown,absorbance,,,,unknown,,,,arbitrary units,"collection of raman spectra of pharmaceutical excipients, compiled from the spectral data depository of this article:
karlis berzin, ruth e. sales, jonathan e. barnsley, greg walker, sara j.fraser-miller, keith c.gordon: low-wavenumber raman spectral database of pharmaceutical excipients; vibrational spectroscopy 107, 103021 (2020)
retrieved from https://zenodo.org/record/3614035",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92856,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/4/2021 14:52,,,,,,,,,,,,,,,,,,,,,,,,other plastic,plastic,
intensity.123,b0bfa250bb6422f053fae6d8095274e2,0.797827294,0.7,TRUE,4.17843608,#NAME?,TRUE,TRUE,7,10,1 Particle7Area37.csv,CC BY-NC,intensity.123,66a4549ef6df9dc534d39f102eb4747f/4347e0d32335fbb5437fe23552aaf18a,a9fbe58d2b058640905060c06ec73e01,26.47327223,raman,pharmaceutical_excipients,casein_sodium_salt_from_bovine_milk_sigma,drugs,./51_casein_sodium_salt_from_bovine_milk_sigma_ft-raman.dx,unknown,absorbance,,,,unknown,,,,arbitrary units,"collection of raman spectra of pharmaceutical excipients, compiled from the spectral data depository of this article:
karlis berzin, ruth e. sales, jonathan e. barnsley, greg walker, sara j.fraser-miller, keith c.gordon: low-wavenumber raman spectral database of pharmaceutical excipients; vibrational spectroscopy 107, 103021 (2020)
retrieved from https://zenodo.org/record/3614035",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92856,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/4/2021 14:52,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,
intensity.124,65f53719a92c08db76be6c9f51564f39,0.902896164,0.7,TRUE,3.963888144,#NAME?,TRUE,TRUE,8,10,1 Particle7Area40.csv,CC BY-NC,intensity.124,66a4549ef6df9dc534d39f102eb4747f/4347e0d32335fbb5437fe23552aaf18a,36a2009db5c0fb2a668ddf391c63bd22,11.40530832,raman,"carbohydrates, s.b.engelsen",cellulose-sample (sigma 9004-34-6),carbohydrates,cellulose-sample (sigma 9004-34-6),unknown,absorbance,,,,unknown,,,,arbitrary units,"collection of 24 solid state raman spectra of carbohydrates from the monomers and their derivatives to complex polysaccharides. compiled by s.b.engelsen from royal vet. and agricultural university, denmark",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97/09/09 10:24:46/00,,,,,,,,,,,,,,,,,,,,,,,,organic matter,not plastic,
